atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,XP_min_para_valorizacao,adversário,ranking_clube,fase,media_movel_mandante,media_movel_visitante,media_movel,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,prob_sg_mandante,prob_sg_visitante,prob_SG,odds_home,odds_away,odds,mando,XP_mandante,XP_visitante,XP
97768,Reynaldo,Goiás,ZAG,Provável,3.73,1.8,0.05,0.0,0.0,31.95652173913044,30.317460317460323,0.24456521739130435,7.69,4.4236913246497895,1.36,Atlético-MG,18,,0.0,1.8,1.8,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
94263,Dadá Belmonte,Goiás,ATA,Provável,3.67,1.7,-0.02,0.0,0.0,11.014492753623188,30.317460317460323,0.23035230352303526,5.555,4.17793069550258,0.9,Atlético-MG,18,,0.0,1.7,1.7,0.01355840460590111,,0.01355840460590111,0.09270040424884682,,0.09270040424884682,6.83,,6.83,mandante,0.0,0.0,0.0
81845,Alisson,São Paulo,MEI,Provável,9.43,1.7,-0.6,32.05,0.0,27.46376811594203,30.317460317460323,0.08474576271186443,9.45,3.3583563808771237,2.58,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
110013,Bryan García,Athletico-PR,MEI,Provável,2.52,1.6,0.15,0.0,0.0,27.53623188405797,30.317460317460323,0.3375527426160337,6.25,2.30980222318464,0.76,América-MG,16,,0.8,0.0,0.8,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
86388,Alê,América-MG,MEI,Provável,9.36,1.6,-0.77,0.0,0.0,36.66666666666666,30.317460317460323,0.07897334649555776,6.07,5.039370078740157,2.89,Athletico-PR,14,,0.0,1.6,1.6,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
72491,Bressan,Avaí,ZAG,Provável,6.93,1.5,-0.41,0.0,0.0,29.130434782608692,31.42857142857143,0.10217983651226158,9.35,2.800597460791636,2.28,Internacional,6,,1.5,0.0,1.5,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
95220,Jefferson,Atlético-GO,LAT,Provável,2.44,1.5,0.14,0.0,0.0,32.46376811594203,30.317460317460323,0.32608695652173914,6.25,4.166666666666667,0.82,Cuiabá,17,,1.5,0.0,1.5,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
91101,Ronaldo,Atlético-GO,GOL,Provável,3.24,1.5,-0.76,0.0,0.0,23.11594202898551,34.285714285714285,0.1875,0.0,4.166666666666667,1.12,Cuiabá,17,,1.5,0.0,1.5,,86.02754092025005,86.02754092025005,,96.76310731471165,96.76310731471165,,3.55,3.55,visitante,0.0,0.0,0.0
113687,Du Queiroz,Corinthians,MEI,Provável,3.89,1.5,0.0,0.0,0.0,24.27536231884058,30.317460317460323,0.1928020565552699,2.63,5.588673621460505,1.19,Fortaleza,3,,0.0,1.5,1.5,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
90569,Yuri Lima,Juventude,MEI,Provável,4.31,1.5,0.04,0.0,0.0,28.043478260869566,30.317460317460323,0.17564402810304452,9.72,5.5005500550055,1.27,Botafogo,19,,1.5,0.0,1.5,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
82647,Régis,Coritiba,MEI,Provável,4.66,1.4,-0.82,0.0,0.0,26.3768115942029,30.317460317460323,0.12773722627737225,7.2799999999999985,2.5768452052273143,1.5,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
104276,Calegari,Fluminense,LAT,Provável,10.23,1.3,-1.13,0.0,0.0,52.17391304347826,32.53968253968254,0.05721830985915494,0.0,5.567451820128482,3.32,Coritiba,13,,1.3,0.0,1.3,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
87228,Guilherme Arana,Atlético-MG,LAT,Provável,13.18,1.3,-1.63,0.0,0.0,34.63768115942029,32.53968253968254,0.04388926401080352,6.51,2.0130071229482813,3.47,Goiás,2,,1.3,0.0,1.3,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
79113,Víctor Cuesta,Botafogo,ZAG,Provável,6.63,1.3,-2.37,0.0,0.0,23.11594202898551,30.317460317460323,0.07222222222222223,14.285,4.317502490866822,2.18,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
101960,Vitinho,Athletico-PR,ATA,Provável,3.6,1.2,-0.23,0.0,0.0,23.18840579710145,30.317460317460323,0.15665796344647515,9.82,1.73235166738848,1.18,América-MG,16,,0.6,0.0,0.6,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
103695,Jadsom Silva,Bragantino,MEI,Provável,4.94,1.1,-0.82,43.105,0.0,34.49275362318841,30.317460317460323,0.0954861111111111,2.38,2.2916666666666674,2.26,Ceará,7,,0.55,0.0,0.55,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
69022,Marcelo Cirino,Athletico-PR,ATA,Provável,4.73,1.0,-0.37,0.0,0.0,26.231884057971016,30.317460317460323,0.0980392156862745,3.57,1.4436263894904,1.43,América-MG,16,,0.5,0.0,0.5,,,,,,,,3.6,3.6,visitante,0.0,0.0,0.0
108133,Pitta,Juventude,ATA,Provável,1.86,1.0,0.01,0.0,0.0,21.44927536231884,30.317460317460323,0.27027027027027023,11.115,3.6670333700036672,0.79,Botafogo,19,,1.0,0.0,1.0,,,,,,,,4.16,4.16,visitante,0.0,0.0,0.0
86508,Jandrei,São Paulo,GOL,Provável,7.13,1.0,-0.66,0.0,0.0,24.20289855072464,47.61904761904761,0.06418485237483952,0.0,1.9755037534571316,2.06,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
79066,Alex Muralha,Coritiba,GOL,Provável,6.46,1.0,-0.58,0.0,0.0,24.20289855072464,56.19047619047619,0.07102272727272728,0.0,1.8406037180195105,2.16,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
87808,Philipe Sampaio,Botafogo,ZAG,Provável,2.93,1.0,-0.12,0.0,0.0,33.04347826086956,30.317460317460323,0.16393442622950818,0.0,3.3211557622052474,0.91,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
78584,Douglas Friedrich,Avaí,GOL,Provável,5.94,1.0,-0.28,0.0,0.0,24.20289855072464,38.253968253968246,0.08038585209003214,0.0,1.8670649738610905,1.39,Internacional,6,,1.0,0.0,1.0,,3.2309278884386914,3.2309278884386914,,0.3776537189437584,0.3776537189437584,,7.23,7.23,visitante,0.0,0.0,0.0
73318,Daniel Borges,Botafogo,LAT,Provável,4.77,0.9,-0.72,50.0,0.0,42.89855072463768,30.317460317460323,0.0819672131147541,0.0,2.989040185984723,2.05,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
97317,Zé Ricardo,América-MG,MEI,Provável,2.04,0.9,0.06,0.0,0.0,24.855072463768114,30.317460317460323,0.2272727272727273,0.0,2.8346456692913384,0.68,Athletico-PR,14,,0.0,0.9,0.9,,,,,,,2.17,,2.17,mandante,0.0,0.0,0.0
42135,Willian,Corinthians,MEI,Provável,17.0,0.9,-1.79,40.325,0.0,45.5072463768116,30.317460317460323,0.023948908994145826,5.265,3.353204172876304,4.09,Fortaleza,3,,0.0,0.9,0.9,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
108422,Erison,Botafogo,ATA,Provável,11.3,0.9,-2.13,46.46,28.57142857142857,25.28985507246377,30.317460317460323,0.033507073715562184,17.67,2.989040185984723,5.08,Juventude,12,,0.0,0.0,,,,,,,,1.92,,1.92,mandante,0.0,0.0,0.0
88423,Aderlan,Bragantino,LAT,Provável,7.66,0.8,-1.21,0.0,0.0,35.21739130434783,31.42857142857143,0.04509582863585118,2.38,1.666666666666667,2.09,Ceará,7,,0.4,0.0,0.4,,76.40767954344645,76.40767954344645,,9.796365492746757,9.796365492746757,,3.47,3.47,visitante,0.0,0.0,0.0
101573,Pepê,Cuiabá,MEI,Provável,3.91,0.8,-0.27,0.0,0.0,24.20289855072464,30.317460317460323,0.09569377990430623,0.0,1.1334655709832815,1.07,Atlético-GO,4,,0.0,0.8,0.8,0.4380166926672371,,0.4380166926672371,13.095588910926775,,13.095588910926775,2.26,,2.26,mandante,0.0,0.0,0.0
89898,Róger Guedes,Corinthians,ATA,Provável,17.35,0.7,-3.14,48.66,19.047619047619047,23.11594202898551,30.317460317460323,0.01708150317227916,20.525,2.6080476900149034,6.4,Fortaleza,3,,0.0,0.7,0.7,,,,,,,1.85,,1.85,mandante,0.0,0.0,0.0
99815,Arias,Fluminense,MEI,Provável,5.55,0.7,-0.48,0.0,0.0,23.6231884057971,30.317460317460323,0.058043117744610274,11.785,2.9978586723768745,1.42,Coritiba,13,,0.7,0.0,0.7,,,,,,,,3.11,3.11,visitante,0.0,0.0,0.0
38144,Rafinha,São Paulo,LAT,Provável,9.57,0.6,-1.24,50.0,0.0,25.869565217391305,31.42857142857143,0.027752081406105456,0.0,1.1853022520742789,2.95,Santos,11,,0.0,0.0,,,,,,,,1.65,,1.65,mandante,0.0,0.0,0.0
88312,Junior Alonso,Atlético-MG,ZAG,Provável,13.43,0.6,-1.69,50.0,0.0,38.98550724637681,32.53968253968254,0.01984126984126984,0.0,0.9290802105915144,3.8,Goiás,2,,0.6,0.0,0.6,,90.0914853215436,90.0914853215436,,80.97892490050056,80.97892490050056,,1.54,1.54,visitante,0.0,0.0,0.0
68942,Luciano Castán,Coritiba,ZAG,Provável,5.38,0.5,-0.52,0.0,0.0,25.94202898550725,31.42857142857143,0.0423728813559322,1.725,0.9203018590097553,1.57,Fluminense,10,,0.0,0.0,,,,,,,,2.43,,2.43,mandante,0.0,0.0,0.0
